1288971960.816, 3.3027841, 1.822549, 1.81199633, 3.329, -0.155, 1.78, -2.44
1288971961.033, 3.2953421, 1.8533924, 1.81229633, 3.325, -0.153, 1.78, -2.44
1288971961.268, 3.2862139, 1.8891412, 1.80939633, 3.26, -0.155, 1.78, -2.44
1288971961.483, 3.2782899, 1.9221856, 1.80699633, 3.198, -0.158, 1.78, -2.44
1288971961.7, 3.2716508, 1.9524654, 1.80569633, 3.211, -0.158, 1.78, -2.44
1288971961.934, 3.2670865, 1.9907134, 1.85339633, 3.157, -0.158, 1.78, -2.44
1288971962.151, 3.2594059, 2.0212546, 1.85119633, 3.13, -0.164, 1.78, -2.44
1288971962.385, 3.251061, 2.0567269, 1.85059633, 3.089, -0.164, 1.78, -2.44
1288971962.602, 3.2436408, 2.0875976, 1.85009633, 3.05, -0.164, 1.78, -2.44
1288971962.819, 3.2360698, 2.1202044, 1.84779633, 3.045, -0.165, 1.78, -2.44
1288971963.053, 3.2303833, 2.1530855, 1.86829633, 3.011, -0.166, 1.78, -2.44
1288971963.27, 3.2211598, 2.1857683, 1.85999633, 2.986, -0.164, 1.78, -2.44
1288971963.487, 3.2147472, 2.2180878, 1.86899633, 2.925, -0.17, 1.78, -2.44
1288971963.72, 3.2055631, 2.2519655, 1.86139633, 2.918, -0.17, 1.78, -2.44
1288971963.937, 3.1980686, 2.2846857, 1.86529633, 2.876, -0.169, 1.78, -2.44
1288971964.154, 3.1894465, 2.3169178, 1.85709633, 2.841, -0.171, 1.78, -2.44
1288971964.371, 3.1828144, 2.3468234, 1.86399633, 2.813, -0.171, 1.78, -2.44
1288971964.588, 3.1747954, 2.3788573, 1.86329633, 2.763, -0.178, 1.78, -2.44
1288971964.805, 3.1672803, 2.4111056, 1.86849633, 2.714, -0.181, 1.78, -2.44
1288971965.022, 3.1599947, 2.4423489, 1.86779633, 2.687, -0.181, 1.78, -2.44
1288971965.239, 3.1521426, 2.4749187, 1.87039633, 2.656, -0.18, 1.78, -2.44
1288971965.456, 3.1438457, 2.5073199, 1.86289633, 2.654, -0.176, 1.78, -2.44
1288971965.673, 3.137278, 2.5374755, 1.87049633, 2.614, -0.188, 1.78, -2.44
1288971965.89, 3.129872, 2.5699029, 1.86879633, 2.568, -0.191, 1.78, -2.44
1288971966.107, 3.1212034, 2.6022614, 1.86759633, 2.523, -0.197, 1.78, -2.44
1288971966.324, 3.1132576, 2.6343227, 1.86239633, 2.491, -0.191, 1.78, -2.44
1288971966.541, 3.1051596, 2.6668134, 1.86209633, 2.462, -0.198, 1.78, -2.44
1288971966.748, 3.0987499, 2.696625, 1.86929633, 2.421, -0.201, 1.78, -2.44
1288971966.958, 3.0910715, 2.7293676, 1.87149633, 2.408, -0.204, 1.78, -2.44
1288971967.209, 3.0832404, 2.7649696, 1.87179633, 2.351, -0.208, 1.78, -2.44
1288971967.416, 3.0758845, 2.7964339, 1.87309633, 2.335, -0.204, 1.78, -2.44
1288971967.643, 3.0677076, 2.8285788, 1.87149633, 2.3, -0.213, 1.78, -2.44
1288971968.077, 3.0511069, 2.8914286, 1.85939633, 2.221, -0.218, 1.78, -2.44
1288971968.511, 3.036506, 2.9551871, 1.85869633, 2.155, -0.223, 1.78, -2.44
1288971968.717, 3.0291285, 2.9860657, 1.86329633, 2.118, -0.228, 1.78, -2.44
1288971968.93, 3.0215059, 3.0189319, 1.86529633, 2.089, -0.228, 1.78, -2.44
1288971969.145, 3.0142994, 3.0488007, 1.86739633, 2.055, -0.234, 1.78, -2.44
1288971969.364, 3.0059571, 3.0811561, 1.86469633, 2.037, -0.237, 1.78, -2.44
1288971969.581, 2.9984817, 3.1136272, 1.86489633, 1.985, -0.242, 1.78, -2.44
1288971970.013, 2.9816371, 3.1732749, 2.01469633, 1.843, -0.385, 1.78, -2.44
1288972175.537, -0.5183632, 1.0450922, 1.31589633, 4.772, -0.498, 1.78, -2.44
1288972175.754, -0.5103115, 1.0744645, 1.31449633, 4.693, -0.506, 1.78, -2.44
1288972176.405, -0.5010073, 1.1657928, 1.21079633, 4.627, -0.515, 1.78, -2.44
1288972195.851, 0.5138666, 3.8245859, 0.67879633, 2.782, -0.207, 1.78, -2.44
1288972196.068, 0.5392249, 3.8375719, 0.72279633, 2.763, -0.208, 1.78, -2.44
1288972196.302, 0.5663197, 3.8677062, 0.67059633, 2.695, -0.211, 1.78, -2.44
1288972196.536, 0.5907718, 3.8908215, 0.65849633, 2.689, -0.212, 1.78, -2.44
1288972196.753, 0.6192768, 3.9099963, 0.66189633, 2.663, -0.214, 1.78, -2.44
1288972196.986, 0.6474855, 3.9321231, 0.66139633, 2.614, -0.219, 1.78, -2.44
1288972197.203, 0.6726613, 3.9511644, 0.65919633, 2.592, -0.218, 1.78, -2.44
1288972197.437, 0.6993778, 3.9741229, 0.63539633, 2.536, -0.22, 1.78, -2.44
1288972197.654, 0.7254978, 3.9934235, 0.64709633, 2.506, -0.223, 1.78, -2.44
1288972197.888, 0.7535635, 4.0154302, 0.64009633, 2.481, -0.225, 1.78, -2.44
1288972198.138, 0.7823203, 4.0399917, 0.62739633, 2.422, -0.23, 1.78, -2.44
1288972198.355, 0.8104813, 4.0571605, 0.65789633, 2.406, -0.232, 1.78, -2.44
1288972198.574, 0.8380933, 4.0786023, 0.65699633, 2.383, -0.234, 1.78, -2.44
1288972198.806, 0.8279877, 4.1548191, 0.24659633, 2.328, -0.236, 1.78, -2.44
1288972199.04, 0.8567986, 4.1772523, 0.24439633, 2.295, -0.239, 1.78, -2.44
1288972199.256, 0.8834312, 4.1974676, 0.24389633, 2.285, -0.235, 1.78, -2.44
1288972199.5, 0.9117314, 4.21882, 0.25249633, 2.225, -0.248, 1.78, -2.44
1288972199.724, 0.9384179, 4.2393764, 0.24499633, 2.202, -0.25, 1.78, -2.44
1288972199.941, 0.9707054, 4.2601017, 0.11009633, 2.217, -0.148, 1.78, -2.44
1288972200.162, 1.0055141, 4.2763135, -0.02290367, 2.209, -0.031, 1.78, -2.44
1288972200.371, 1.051311, 4.2207342, 0.27189633, 2.182, 0.088, 1.78, -2.44
1288972200.595, 1.0808621, 4.2255587, 0.14829633, 2.083, 0.279, 1.78, -2.44
1288972240.153, 1.6880842, 2.4574689, 1.52279633, 2.828, -0.372, 1.78, -2.44
1288972240.385, 1.6916538, 2.4911118, 1.52359633, 2.808, -0.372, 1.78, -2.44
1288972240.602, 1.6937334, 2.523828, 1.51259633, 2.76, -0.378, 1.78, -2.44
1288972240.819, 1.6975428, 2.5548956, 1.50239633, 2.735, -0.381, 1.78, -2.44
1288972241.253, 1.7055476, 2.615102, 1.33309633, 2.769, -0.24, 1.78, -2.44
1288972241.453, 1.7145097, 2.6399397, 1.22499633, 2.815, -0.128, 1.78, -2.44
1288972241.67, 1.7278169, 2.6648127, 1.09719633, 2.835, -0.009, 1.78, -2.44
1288972242.104, 1.7622081, 2.7096004, 0.83869633, 2.654, 0.293, 1.78, -2.44
1288972242.756, 1.833069, 2.7654801, 0.59839633, 2.346, 0.538, 1.78, -2.44
1288972242.973, 1.8594322, 2.7819509, 0.60559633, 2.337, 0.54, 1.78, -2.44
1288972408.353, 3.250853, -2.50379, 1.85999633, 7.528, -0.222, 1.78, -2.44
1288972408.57, 3.2431017, -2.4722024, 1.85429633, 7.427, -0.221, 1.78, -2.44
1288972408.787, 3.2351341, -2.4409032, 1.84379633, 7.427, -0.226, 1.78, -2.44
1288972488.023, 3.2388768, -0.5833851, 1.15689633, 5.312, 0.443, 1.78, -2.44
1288972488.724, 3.2820929, -0.4867922, 1.15649633, 5.214, 0.456, 1.78, -2.44
1288972490.279, 3.3781223, -0.270688, 1.15509633, 5.028, 0.48, 1.78, -2.44
1288972496.418, 3.654775, 0.4736884, 1.63419633, 4.772, 0.057, 1.78, -2.44
1288972496.635, 3.6559074, 0.4725854, 1.63759633, 4.772, 0.056, 1.78, -2.44
1288972496.852, 3.6556501, 0.4729149, 1.63559633, 4.772, 0.057, 1.78, -2.44
1288972497.069, 3.6552724, 0.4729354, 1.63469633, 4.786, 0.054, 1.78, -2.44
1288972497.303, 3.6554411, 0.4729252, 1.63509633, 4.772, 0.056, 1.78, -2.44
1288972497.52, 3.6551878, 0.4729268, 1.63449633, 4.787, 0.055, 1.78, -2.44
1288972497.737, 3.6552545, 0.4729185, 1.63469633, 4.722, 0.056, 1.78, -2.44
1288972497.971, 3.655324, 0.4729935, 1.63519633, 4.772, 0.056, 1.78, -2.44
1288972498.188, 3.6552147, 0.4728846, 1.63439633, 4.737, 0.056, 1.78, -2.44
1288972498.405, 3.6553747, 0.4729176, 1.63499633, 4.719, 0.056, 1.78, -2.44
1288972498.655, 3.6552606, 0.4729768, 1.63509633, 4.719, 0.056, 1.78, -2.44
1288972498.872, 3.6552767, 0.4729182, 1.63489633, 4.764, 0.056, 1.78, -2.44
1288972499.089, 3.6554057, 0.4730043, 1.63579633, 4.752, 0.056, 1.78, -2.44
1288972499.325, 3.6553509, 0.4729628, 1.63559633, 4.765, 0.056, 1.78, -2.44
1288972499.54, 3.6553996, 0.4728237, 1.63509633, 4.742, 0.056, 1.78, -2.44
1288972499.757, 3.6555258, 0.4728651, 1.63559633, 4.755, 0.056, 1.78, -2.44
1288972499.976, 3.6554584, 0.4728664, 1.63569633, 4.762, 0.056, 1.78, -2.44
1288972500.209, 3.6554505, 0.4756411, 1.63669633, 4.764, 0.056, 1.78, -2.44
1288972500.641, 3.6491645, 0.5387338, 1.63269633, 4.717, 0.056, 1.78, -2.44
1288972501.075, 3.6447919, 0.6026503, 1.63699633, 4.624, 0.056, 1.78, -2.44
1288972501.292, 3.642806, 0.6368931, 1.63799633, 4.617, 0.06, 1.78, -2.44
1288972501.509, 3.6403016, 0.6687159, 1.64099633, 4.617, 0.059, 1.78, -2.44
1288972501.726, 3.6380324, 0.7024958, 1.64089633, 4.579, 0.068, 1.78, -2.44
1288972501.943, 3.6353415, 0.7361501, 1.64229633, 4.542, 0.061, 1.78, -2.44
1288972502.177, 3.6325047, 0.770273, 1.64299633, 4.542, 0.062, 1.78, -2.44
1288972502.601, 3.6269267, 0.8359424, 1.64059633, 4.401, 0.062, 1.78, -2.44
1288972503.262, 3.6193458, 0.9352245, 1.64319633, 4.334, 0.064, 1.78, -2.44
1288972503.479, 3.6173649, 0.9666975, 1.64429633, 4.269, 0.065, 1.78, -2.44
1288972503.913, 3.6125144, 1.033451, 1.64139633, 4.225, 0.068, 1.78, -2.44
1288972504.13, 3.6099807, 1.0661267, 1.64469633, 4.205, 0.067, 1.78, -2.44
1288972504.565, 3.6044095, 1.1309196, 1.64949633, 4.085, 0.079, 1.78, -2.44
1288972504.781, 3.6022023, 1.165363, 1.64899633, 4.117, 0.073, 1.78, -2.44
1288972505.0, 3.599988, 1.197822, 1.64709633, 4.041, 0.073, 1.78, -2.44
1288972505.451, 3.5958736, 1.2654677, 1.63849633, 3.971, 0.073, 1.78, -2.44
1288972505.668, 3.5925472, 1.2970996, 1.62909633, 3.971, 0.074, 1.78, -2.44
1288972506.534, 3.5828338, 1.4285247, 1.62999633, 3.811, 0.077, 1.78, -2.44
1288972506.751, 3.5801879, 1.4621594, 1.63039633, 3.774, 0.077, 1.78, -2.44
1288972506.97, 3.5778829, 1.4952751, 1.63199633, 3.761, 0.078, 1.78, -2.44
1288972507.22, 3.5748518, 1.5316112, 1.62969633, 3.728, 0.078, 1.78, -2.44
1288972507.419, 3.5723522, 1.5617862, 1.62659633, 3.67, 0.08, 1.78, -2.44
1288972507.636, 3.5714685, 1.5942753, 1.63959633, 3.621, 0.081, 1.78, -2.44
1288972507.853, 3.5685475, 1.6278376, 1.64189633, 3.618, 0.077, 1.78, -2.44
1288972538.832, 3.1306819, 1.0013762, 1.35119633, 4.085, 0.24, 1.78, -2.44
1288972539.049, 3.1375712, 1.0328351, 1.35059633, 4.085, 0.231, 1.78, -2.44
1288972540.384, 3.180612, 1.2313006, 1.34789633, 3.863, 0.261, 1.78, -2.44
1288972541.452, 3.1702636, 1.3753241, 1.85329633, 3.712, -0.241, 1.78, -2.44
1288972541.669, 3.1624267, 1.4047629, 1.85109633, 3.703, -0.237, 1.78, -2.44
1288972542.321, 3.1346055, 1.5011781, 1.85079633, 3.582, -0.244, 1.78, -2.44
1288972773.885, 0.1549131, -0.6083954, 1.15539633, 6.404, -0.06, 1.78, -2.44
1288972774.119, 0.1548812, -0.6084631, 1.15569633, 6.554, -0.065, 1.78, -2.44
1288972774.352, 0.1548188, -0.6085206, 1.15519633, 6.404, -0.063, 1.78, -2.44
1288972774.571, 0.1549079, -0.608427, 1.15549633, 6.554, -0.063, 1.78, -2.44
1288972775.704, 0.1548819, -0.6083913, 1.15509633, 6.554, -0.063, 1.78, -2.44
1288972818.453, 0.4965117, 3.3027978, 1.41869633, 4.205, -0.064, 1.78, -2.44
1288972823.743, 0.5920212, 4.072611, 0.65679633, 2.475, -0.376, 1.78, -2.44
1288972823.96, 0.6152745, 4.086492, 0.56049633, 2.533, -0.257, 1.78, -2.44
1288972824.177, 0.6368996, 4.1019899, 0.48769633, 2.566, -0.139, 1.78, -2.44
1288972824.393, 0.6725788, 4.1115072, 0.37799633, 2.575, -0.014, 1.78, -2.44
1288972824.61, 0.6969814, 4.1169733, 0.26379633, 2.547, 0.107, 1.78, -2.44
1288972824.827, 0.7285247, 4.1246661, 0.15999633, 2.496, 0.213, 1.78, -2.44
1288972825.061, 0.7620948, 4.1295237, 0.17239633, 2.439, 0.23, 1.78, -2.44
1288972825.495, 0.8280303, 4.1396734, 0.17649633, 2.362, 0.241, 1.78, -2.44
1288972825.729, 0.8631018, 4.1437812, 0.17759633, 2.339, 0.243, 1.78, -2.44
1288972825.945, 0.8953234, 4.1495382, 0.18009633, 2.31, 0.248, 1.78, -2.44
1288972826.162, 0.929628, 4.155766, 0.16369633, 2.257, 0.252, 1.78, -2.44
1288972826.387, 0.9623785, 4.161231, 0.15749633, 2.235, 0.258, 1.78, -2.44
1288972826.83, 1.0279616, 4.1709612, 0.16779633, 2.19, 0.255, 1.78, -2.44
1288972827.064, 1.0639148, 4.1759598, 0.16669633, 2.156, 0.253, 1.78, -2.44
1288972827.281, 1.0940624, 4.179617, 0.17889633, 2.135, 0.256, 1.78, -2.44
1288972827.5, 1.1305717, 4.185733, 0.16819633, 2.056, 0.282, 1.78, -2.44
1288972827.732, 1.1630038, 4.1904352, 0.16799633, 2.021, 0.287, 1.78, -2.44
1288972827.952, 1.1975907, 4.1954939, 0.17189633, 2.0, 0.29, 1.78, -2.44
1288972828.182, 1.2317506, 4.2008057, 0.16829633, 1.95, 0.298, 1.78, -2.44
1288972828.399, 1.2643796, 4.2057698, 0.16949633, 1.923, 0.303, 1.78, -2.44
1288972828.633, 1.2991433, 4.2110799, 0.16999633, 1.894, 0.308, 1.78, -2.44
1288972828.85, 1.331796, 4.215975, 0.16929633, 1.881, 0.304, 1.78, -2.44
1288972829.067, 1.3633973, 4.2208338, 0.17259633, 1.833, 0.31, 1.78, -2.44
1288972829.768, 1.4677696, 4.2353613, 0.17759633, 1.733, 0.335, 1.78, -2.44
1288972829.985, 1.500032, 4.2419268, 0.15709633, 1.676, 0.355, 1.78, -2.44
1288972830.219, 1.5322516, 4.2497498, 0.12319633, 1.645, 0.356, 1.78, -2.44
1288972830.436, 1.5661389, 4.2541226, 0.13109633, 1.622, 0.367, 1.78, -2.44
1288972830.669, 1.6015284, 4.2594319, 0.13259633, 1.57, 0.375, 1.78, -2.44
1288972830.891, 1.6355106, 4.2648688, 0.12999633, 1.542, 0.383, 1.78, -2.44
1288972831.103, 1.664995, 4.2693404, 0.13189633, 1.54, 0.364, 1.78, -2.44
1288972831.322, 1.6987194, 4.2715865, 0.03689633, 1.445, 0.456, 1.78, -2.44
1288972945.409, 3.5573046, -2.6982317, 1.33749633, 7.631, 0.281, 1.78, -2.44
1288972947.614, 3.6335041, -2.3731126, 1.33679633, 7.427, 0.298, 1.78, -2.44
1288972952.001, 3.7339852, -1.7387442, 1.89679633, 6.946, -0.171, 1.78, -2.44
1288972952.219, 3.7253012, -1.7065195, 1.89949633, 6.877, -0.174, 1.78, -2.44
1288972952.436, 3.7170135, -1.6758653, 1.90059633, 6.793, -0.171, 1.78, -2.44
1288972952.87, 3.6994258, -1.6107387, 1.89309633, 6.877, -0.17, 1.78, -2.44
1288972953.103, 3.6905363, -1.5767857, 1.88949633, 6.81, -0.172, 1.78, -2.44
1288972953.32, 3.6820432, -1.5434342, 1.88809633, 6.712, -0.168, 1.78, -2.44
1288972953.756, 3.665062, -1.478749, 1.88669633, 6.632, -0.177, 1.78, -2.44
1288972953.973, 3.655951, -1.4466425, 1.88119633, 6.554, -0.174, 1.78, -2.44
1288972954.407, 3.6398026, -1.3845935, 1.88009633, 6.554, -0.169, 1.78, -2.44
1288972954.625, 3.631074, -1.3533924, 1.88029633, 6.404, -0.177, 1.78, -2.44
1288972954.856, 3.6235888, -1.3187552, 1.89519633, 6.478, -0.175, 1.78, -2.44
1288972955.072, 3.6145303, -1.2901564, 1.88119633, 6.404, -0.18, 1.78, -2.44
1288972955.283, 3.6063968, -1.2590481, 1.87899633, 6.404, -0.178, 1.78, -2.44
1288972955.506, 3.5979533, -1.2251012, 1.88569633, 6.261, -0.178, 1.78, -2.44
1288973092.311, 3.8241345, -0.1928121, 1.89239633, 5.312, -0.171, 1.78, -2.44
1288973092.528, 3.8144052, -0.1622782, 1.88569633, 5.371, -0.168, 1.78, -2.44
1288973092.745, 3.8052374, -0.1319042, 1.87999633, 5.312, -0.166, 1.78, -2.44
1288973092.962, 3.7948399, -0.1000158, 1.88029633, 5.312, -0.161, 1.78, -2.44
1288973093.396, 3.7749664, -0.0382872, 1.88019633, 5.228, -0.167, 1.78, -2.44
1288973093.847, 3.7544217, 0.0283722, 1.87769633, 5.119, -0.17, 1.78, -2.44
1288973094.064, 3.7446047, 0.0593895, 1.87729633, 5.119, -0.171, 1.78, -2.44
1288973094.281, 3.7345795, 0.0909631, 1.87869633, 5.028, -0.17, 1.78, -2.44
1288973094.498, 3.7242828, 0.121962, 1.87979633, 5.064, -0.174, 1.78, -2.44
1288973095.583, 3.6742079, 0.2783777, 1.88259633, 4.854, -0.177, 1.78, -2.44
1288973103.295, 2.9094404, 0.9669428, 1.85849633, 3.971, -0.325, 1.78, -2.44
1288973103.745, 2.8899912, 1.0314302, 1.86039633, 3.916, -0.327, 1.78, -2.44
1288973104.83, 2.8408706, 1.1910043, 1.85839633, 3.761, -0.346, 1.78, -2.44
1288973105.281, 2.8230835, 1.2543173, 1.87469633, 3.712, -0.351, 1.78, -2.44
1288973105.715, 2.8030454, 1.3171541, 1.87089633, 3.614, -0.363, 1.78, -2.44
1288973105.938, 2.7932481, 1.3500414, 1.86749633, 3.618, -0.361, 1.78, -2.44
1288973106.165, 2.7853287, 1.3817285, 1.88149633, 3.573, -0.369, 1.78, -2.44
1288973106.382, 2.7743181, 1.4150447, 1.86689633, 3.527, -0.373, 1.78, -2.44
1288973110.088, 2.6094358, 1.9544604, 1.86599633, 2.951, -0.432, 1.78, -2.44
1288973111.206, 2.5608745, 2.1138125, 1.87169633, 2.776, -0.453, 1.78, -2.44
1288973111.44, 2.5514476, 2.1466638, 1.87829633, 2.741, -0.459, 1.78, -2.44
1288973112.091, 2.5244434, 2.2399838, 1.89709633, 2.63, -0.475, 1.78, -2.44
1288973112.308, 2.5150211, 2.2730129, 1.90459633, 2.598, -0.481, 1.78, -2.44
1288973112.959, 2.4880998, 2.3683955, 1.92269633, 2.525, -0.489, 1.78, -2.44
1288973113.176, 2.4780985, 2.3997577, 1.92449633, 2.474, -0.501, 1.78, -2.44
1288973113.393, 2.4688597, 2.4310177, 1.92489633, 2.446, -0.507, 1.78, -2.44
1288973113.827, 2.4491603, 2.4938035, 1.92699633, 2.362, -0.521, 1.78, -2.44
1288973114.044, 2.4394095, 2.5250074, 1.92509633, 2.337, -0.524, 1.78, -2.44
1288973114.47, 2.4198252, 2.5875967, 1.92239633, 2.296, -0.53, 1.78, -2.44
1288973114.695, 2.4101583, 2.6191613, 1.92249633, 2.257, -0.535, 1.78, -2.44
